time,ADM1_EN,ADM2_EN,lon,lat,precipitationCal,PROV_CODE,time2,time3
2015-02-05 00:00:00,Alaotra Mangoro,Ambatondrazaka,48.45000208979068,-17.93043385381284,9.018689,3.0,2015-02-05,02-05
2015-02-05 00:00:00,Alaotra Mangoro,Amparafaravola,48.34750175476074,-17.437499046325684,11.157666,3.0,2015-02-05,02-05
2015-02-05 00:00:00,Alaotra Mangoro,Andilamena,48.33593988418579,-16.718749523162842,10.227341,3.0,2015-02-05,02-05
2015-02-05 00:00:00,Alaotra Mangoro,Anosibe-An'ala,48.120835622151695,-19.50833257039388,7.1019917,3.0,2015-02-05,02-05
2015-02-05 00:00:00,Alaotra Mangoro,Moramanga,48.253228341379476,-18.817741147933468,7.626221,3.0,2015-02-05,02-05
2015-02-05 00:00:00,Amoron I Mania,Ambatofinandrahana,46.302176434060804,-20.493477614029594,8.168384,2.0,2015-02-05,02-05
2015-02-05 00:00:00,Amoron I Mania,Ambositra,47.307694948636566,-20.59615267240084,7.9981847,2.0,2015-02-05,02-05
2015-02-05 00:00:00,Amoron I Mania,Fandriana,47.444739291542454,-20.27105170802066,5.944841,2.0,2015-02-05,02-05
2015-02-05 00:00:00,Amoron I Mania,Manandriana,47.02500343322754,-20.774999618530273,7.6624002,2.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Ambohidratrimo,47.433336893717446,-18.683331807454426,9.820418,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Andramasina,47.742858341761995,-19.299998692103795,7.2741847,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Anjozorobe,47.741894593109954,-18.1986482981089,8.3167095,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Ankazobe,47.039395997018524,-18.16666620427912,13.492932,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Antananarivo Atsimondrano,47.48333867390951,-19.016666412353516,10.886666,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Antananarivo Avaradrano,47.607145581926616,-18.878571101597377,8.956253,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analamanga,Manjakandriana,47.788461245023285,-18.826922196608322,7.4177933,1.0,2015-02-05,02-05
2015-02-05 00:00:00,Analanjirofo,Fenerive Est,49.19231033325195,-17.1538452735314,12.445533,3.0,2015-02-05,02-05
2015-02-05 00:00:00,Analanjirofo,Mananara-Avaratra,49.498650525067305,-16.23648584211195,6.7508917,3.0,2015-02-05,02-05
