time,ADM1_EN,ADM2_EN,lon,lat,precipitationCal,PROV_CODE,time2,time3
2021-01-11 00:00:00,Alaotra Mangoro,Ambatondrazaka,48.45000208979068,-17.93043385381284,0.5787379,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Alaotra Mangoro,Amparafaravola,48.34750175476074,-17.437499046325684,0.8692986,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Alaotra Mangoro,Andilamena,48.33593988418579,-16.718749523162842,4.242927,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Alaotra Mangoro,Anosibe-An'ala,48.120835622151695,-19.50833257039388,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Alaotra Mangoro,Moramanga,48.253228341379476,-18.817741147933468,0.0032209961,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Amoron I Mania,Ambatofinandrahana,46.302176434060804,-20.493477614029594,9.261499,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Amoron I Mania,Ambositra,47.307694948636566,-20.59615267240084,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Amoron I Mania,Fandriana,47.444739291542454,-20.27105170802066,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Amoron I Mania,Manandriana,47.02500343322754,-20.774999618530273,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Ambohidratrimo,47.433336893717446,-18.683331807454426,2.4554837,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Andramasina,47.742858341761995,-19.299998692103795,0.0,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Anjozorobe,47.741894593109954,-18.1986482981089,3.4375217,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Ankazobe,47.039395997018524,-18.16666620427912,6.04979,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Antananarivo Atsimondrano,47.48333867390951,-19.016666412353516,0.015383166,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Antananarivo Avaradrano,47.607145581926616,-18.878571101597377,0.09765113,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analamanga,Manjakandriana,47.788461245023285,-18.826922196608322,0.012252489,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Analanjirofo,Fenerive Est,49.19231033325195,-17.1538452735314,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Analanjirofo,Mananara-Avaratra,49.498650525067305,-16.23648584211195,0.0065163043,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Analanjirofo,Maroantsetra,49.480359486171174,-15.478569984436035,0.3671778,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Analanjirofo,Sainte Marie,49.90000534057617,-16.950000762939453,0.2605259,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Analanjirofo,Soanierana Ivongo,49.317569938865866,-16.717566928348027,0.007907301,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Analanjirofo,Vavatenina,49.01800277709961,-17.521999053955078,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Androy,Ambovombe-Androy,45.79827815088733,-24.858619953023975,0.0,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Androy,Bekily,45.40116500854492,-24.24999937900277,0.0006976744,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Androy,Beloha,45.03604844559071,-25.073254696158475,0.0,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Androy,Tsihombe,45.450002670288086,-25.370833079020183,0.0024334383,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Anosy,Amboasary-Atsimo,46.364609064680806,-24.4230329106363,0.0,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Anosy,Betroka,45.88196957697634,-23.36967143074411,0.0,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Anosy,Taolagnaro,46.965386610764725,-24.6269221672645,0.0,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Ampanihy Ouest,44.48440231323242,-24.52199917602539,1.2048266,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Ankazoabo,44.66818410700018,-22.157575318307586,3.129738,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Benenitra,45.0961562914726,-23.4038450779059,0.0008986708,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Beroroha,45.20625185966492,-21.48906171321869,7.518955,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Betioky Atsimo,44.49143055507115,-23.671427808489117,4.105905,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Morombe,43.692426392526336,-22.018181078361742,1.5521023,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Sakaraha,44.45540794166359,-22.777026305327546,3.507812,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Toliary-I,43.65000534057617,-23.35000228881836,6.8803864,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Andrefana,Toliary-II,43.78764949125402,-23.19588151819566,5.372004,5.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Atsinanana,Befotaka,46.81333592732747,-23.866665903727213,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Atsinanana,Farafangana,47.67916742960612,-22.79583231608073,0.0014376034,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Atsinanana,Midongy-Atsimo,47.00238527570452,-23.326189495268324,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Atsinanana,Vangaindrano,47.3977297002619,-23.545453851873223,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsimo Atsinanana,Vondrozo,47.32407591078017,-22.687036443639684,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsinanana,Antanambao Manampontsy,48.46000289916992,-19.559999084472658,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsinanana,Brickaville,48.857274905118075,-18.648181221701883,0.00093114784,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsinanana,Mahanoro,48.51774412585843,-20.037095715922693,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsinanana,Marolambo,47.99333521525065,-20.083333079020182,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsinanana,Toamasina II,49.137501907348636,-18.004999351501464,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Atsinanana,Vatomandry,48.78500213623047,-19.389999008178712,0.0,3.0,2021-01-11,01-11
2021-01-11 00:00:00,Betsiboka,Kandreho,46.059261322021484,-17.418517642551,2.7419758,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Betsiboka,Maevatanana,46.91179969873321,-17.242133879929447,2.768885,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Betsiboka,Tsaratanana,47.64019872628006,-17.14117551317402,6.315439,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Boeny,Ambato Boeni,46.47666915893555,-16.67133295694987,1.8078023,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Boeny,Mahajanga II,46.78658825013696,-15.623169015093547,4.0780654,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Boeny,Marovoay,46.63478469848633,-16.149998519731604,7.0611386,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Boeny,Mitsinjo,45.9380974542527,-16.088094416118803,10.555755,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Boeny,Soalala,45.40312719345093,-16.48281167447567,4.9814086,4.0,2021-01-11,01-11
2021-01-11 00:00:00,Bongolava,Fenoarivobe,46.33730431208535,-18.27380897885277,4.8239255,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Bongolava,Tsiroanomandidy,45.96460882465491,-18.836515833822528,8.960045,1.0,2021-01-11,01-11
2021-01-11 00:00:00,Diana,Ambanja,48.48469660233478,-13.862243243626185,6.9878902,7.0,2021-01-11,01-11
2021-01-11 00:00:00,Diana,Ambilobe,49.08283797306801,-13.484326504949314,5.8993316,7.0,2021-01-11,01-11
2021-01-11 00:00:00,Diana,Antsiranana I,49.249996185302734,-12.249995231628418,1.5440717,7.0,2021-01-11,01-11
2021-01-11 00:00:00,Diana,Antsiranana II,49.21444693671332,-12.618887477450901,3.5224383,7.0,2021-01-11,01-11
2021-01-11 00:00:00,Diana,Nosy-Be,48.29999923706055,-13.40000057220459,3.1234727,7.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Ambalavao,46.73571650187174,-21.897618248349143,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Ambohimahasoa,47.165385026198166,-21.057691427377556,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Fianarantsoa I,47.04999923706055,-21.450000762939453,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Ikalamavony,46.22701381814891,-21.29597626609364,0.7390918,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Isandra,46.913639762184836,-21.259090423583984,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Lalangina,47.26111306084527,-21.383333418104385,0.0,2.0,2021-01-11,01-11
2021-01-11 00:00:00,Haute Matsiatra,Vohibato,47.081580111854954,-21.660524669446442,0.0,2.0,2021-01-11,01-11
