time,ADM1_EN,ADM2_EN,lon,lat,precipitationCal,PROV_CODE,time2,time3
2020-01-22 00:00:00,Alaotra Mangoro,Ambatondrazaka,48.45000208979068,-17.93043385381284,58.109127,3.0,2020-01-22,01-22
2020-01-22 00:00:00,Alaotra Mangoro,Amparafaravola,48.34750175476074,-17.437499046325684,71.862465,3.0,2020-01-22,01-22
2020-01-22 00:00:00,Alaotra Mangoro,Andilamena,48.33593988418579,-16.718749523162842,73.675705,3.0,2020-01-22,01-22
2020-01-22 00:00:00,Alaotra Mangoro,Anosibe-An'ala,48.120835622151695,-19.50833257039388,17.373837,3.0,2020-01-22,01-22
2020-01-22 00:00:00,Alaotra Mangoro,Moramanga,48.253228341379476,-18.817741147933468,30.91048,3.0,2020-01-22,01-22
2020-01-22 00:00:00,Amoron I Mania,Ambatofinandrahana,46.302176434060804,-20.493477614029594,3.600853,2.0,2020-01-22,01-22
2020-01-22 00:00:00,Amoron I Mania,Ambositra,47.307694948636566,-20.59615267240084,6.3892093,2.0,2020-01-22,01-22
2020-01-22 00:00:00,Amoron I Mania,Fandriana,47.444739291542454,-20.27105170802066,4.379397,2.0,2020-01-22,01-22
2020-01-22 00:00:00,Amoron I Mania,Manandriana,47.02500343322754,-20.774999618530273,5.341868,2.0,2020-01-22,01-22
2020-01-22 00:00:00,Analamanga,Ambohidratrimo,47.433336893717446,-18.683331807454426,19.653025,1.0,2020-01-22,01-22
2020-01-22 00:00:00,Analamanga,Andramasina,47.742858341761995,-19.299998692103795,14.961574,1.0,2020-01-22,01-22
2020-01-22 00:00:00,Analamanga,Anjozorobe,47.741894593109954,-18.1986482981089,50.32601,1.0,2020-01-22,01-22
2020-01-22 00:00:00,Analamanga,Ankazobe,47.039395997018524,-18.16666620427912,43.65497,1.0,2020-01-22,01-22
2020-01-22 00:00:00,Analamanga,Antananarivo Atsimondrano,47.48333867390951,-19.016666412353516,13.922752,1.0,2020-01-22,01-22
2020-01-22 00:00:00,Analamanga,Antananarivo Avaradrano,47.607145581926616,-18.878571101597377,25.018215,1.0,2020-01-22,01-22
