time,ADM1_EN,ADM2_EN,precipitation,time2,time3
2023-02-09 12:00:00,Anosy,Taolagnaro,0.344861359770774,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Ampanihy Ouest,2.04331341777604,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Ankazoabo,1.33747925427936,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Benenitra,1.51564315452467,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Beroroha,2.07105650538688,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Betioky Atsimo,4.04230835556518,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Morombe,4.2353910332842,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Sakaraha,2.88009925190646,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Toliary-I,3.5821501929895,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Andrefana,Toliary-II,4.06940248904763,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Atsinanana,Befotaka,0.439921820423721,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Atsinanana,Farafangana,0.469360599160912,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Atsinanana,Midongy-Atsimo,0.461552134063649,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Atsinanana,Vangaindrano,0.607782285484559,2023-02-09,02-09
2023-02-09 12:00:00,Atsimo Atsinanana,Vondrozo,1.05312554227162,2023-02-09,02-09
2023-02-09 12:00:00,Atsinanana,Antanambao Manampontsy,1.37580202331301,2023-02-09,02-09
2023-02-09 12:00:00,Atsinanana,Brickaville,0.806385349958542,2023-02-09,02-09
2023-02-09 12:00:00,Atsinanana,Mahanoro,1.27588899950347,2023-02-09,02-09
2023-02-09 12:00:00,Atsinanana,Marolambo,1.52128526946763,2023-02-09,02-09
2023-02-09 12:00:00,Atsinanana,Toamasina II,1.05822211806226,2023-02-09,02-09
2023-02-09 12:00:00,Atsinanana,Vatomandry,1.44119955613569,2023-02-09,02-09
2023-02-09 12:00:00,Betsiboka,Kandreho,0.422068338155643,2023-02-09,02-09
2023-02-09 12:00:00,Betsiboka,Maevatanana,1.60026260370485,2023-02-09,02-09
2023-02-09 12:00:00,Betsiboka,Tsaratanana,0.34427125414596,2023-02-09,02-09
2023-02-09 12:00:00,Boeny,Ambato Boeni,0.929947701010387,2023-02-09,02-09
2023-02-09 12:00:00,Boeny,Mahajanga II,1.23412489443563,2023-02-09,02-09
2023-02-09 12:00:00,Boeny,Marovoay,1.80130223663392,2023-02-09,02-09
2023-02-09 12:00:00,Boeny,Mitsinjo,2.04196110870301,2023-02-09,02-09
2023-02-09 12:00:00,Boeny,Soalala,3.08792753681791,2023-02-09,02-09
2023-02-09 12:00:00,Bongolava,Fenoarivobe,2.67801207872311,2023-02-09,02-09
2023-02-09 12:00:00,Bongolava,Tsiroanomandidy,4.33446992642254,2023-02-09,02-09
2023-02-09 12:00:00,Diana,Ambanja,8.77406736571408,2023-02-09,02-09
2023-02-09 12:00:00,Diana,Ambilobe,5.52573141867448,2023-02-09,02-09
2023-02-09 12:00:00,Diana,Antsiranana I,0.578664764936548,2023-02-09,02-09
2023-02-09 12:00:00,Diana,Antsiranana II,2.31986486787339,2023-02-09,02-09
2023-02-09 12:00:00,Diana,Nosy-Be,5.46138674436952,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Ambalavao,0.818155527034486,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Ambohimahasoa,0.413754012753578,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Fianarantsoa I,0.181917671929114,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Ikalamavony,3.70851138390362,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Isandra,0.269375339086929,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Lalangina,0.460815276426729,2023-02-09,02-09
2023-02-09 12:00:00,Haute Matsiatra,Vohibato,0.383290175850944,2023-02-09,02-09
2023-02-09 12:00:00,Ihorombe,Iakora,0.325778979425147,2023-02-09,02-09
2023-02-09 12:00:00,Ihorombe,Ihosy,1.23647629483896,2023-02-09,02-09
2023-02-09 12:00:00,Ihorombe,Ivohibe,0.544059291794455,2023-02-09,02-09
2023-02-09 12:00:00,Itasy,Arivonimamo,0.456435692748831,2023-02-09,02-09
2023-02-09 12:00:00,Itasy,Miarinarivo,1.30629780652287,2023-02-09,02-09
2023-02-09 12:00:00,Itasy,Soavinandriana,5.27138457326082,2023-02-09,02-09
2023-02-09 12:00:00,Melaky,Ambatomainty,2.07645913943927,2023-02-09,02-09
2023-02-09 12:00:00,Melaky,Antsalova,7.78146027296602,2023-02-09,02-09
2023-02-09 12:00:00,Melaky,Besalampy,4.72009814224201,2023-02-09,02-09
2023-02-09 12:00:00,Melaky,Maintirano,6.8430123453727,2023-02-09,02-09
2023-02-09 12:00:00,Melaky,Morafenobe,5.85329740716824,2023-02-09,02-09
2023-02-09 12:00:00,Menabe,Belo Sur Tsiribihina,6.99639576436568,2023-02-09,02-09
2023-02-09 12:00:00,Menabe,Mahabo,4.05893269100209,2023-02-09,02-09
2023-02-09 12:00:00,Menabe,Manja,6.18794869170196,2023-02-09,02-09
2023-02-09 12:00:00,Menabe,Miandrivazo,10.0280681403155,2023-02-09,02-09
2023-02-09 12:00:00,Menabe,Morondava,2.99972870970911,2023-02-09,02-09
2023-02-09 12:00:00,Sava,Andapa,1.80864875343301,2023-02-09,02-09
2023-02-09 12:00:00,Sava,Antalaha,2.46340746000903,2023-02-09,02-09
2023-02-09 12:00:00,Sava,Sambava,2.50134634958335,2023-02-09,02-09
2023-02-09 12:00:00,Sava,Vohemar,1.29605764951151,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Analalava,6.97331948853688,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Antsohihy,7.77993725675652,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Bealanana,4.2556335657386,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Befandriana Nord,1.58229769553107,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Mampikony,1.83142920171406,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Mandritsara,0.187738308349359,2023-02-09,02-09
2023-02-09 12:00:00,Sofia,Port-Berge (Boriziny-Vaovao),0.608183246441343,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Ambatolampy,0.781137551763095,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Antanifotsy,0.696254003566887,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Antsirabe I,0.806300266063772,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Antsirabe II,0.764113066239667,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Betafo,4.94272383577856,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Faratsiho,2.60328917025917,2023-02-09,02-09
2023-02-09 12:00:00,Vakinankaratra,Mandoto,9.23924442894789,2023-02-09,02-09
2023-02-09 12:00:00,Vatovavy Fitovinany,Ifanadiana,1.8382382232487,2023-02-09,02-09
2023-02-09 12:00:00,Vatovavy Fitovinany,Ikongo,1.54743583144387,2023-02-09,02-09
2023-02-09 12:00:00,Vatovavy Fitovinany,Manakara Atsimo,1.82836192690944,2023-02-09,02-09
2023-02-09 12:00:00,Vatovavy Fitovinany,Mananjary,1.37187397917559,2023-02-09,02-09
2023-02-09 12:00:00,Vatovavy Fitovinany,Nosy-Varika,1.10885292702861,2023-02-09,02-09
2023-02-09 12:00:00,Vatovavy Fitovinany,Vohipeno,1.51614358918001,2023-02-09,02-09
2023-02-09 15:00:00,Alaotra Mangoro,Ambatondrazaka,0.0552015609257227,2023-02-09,02-09
2023-02-09 15:00:00,Alaotra Mangoro,Amparafaravola,0.0722615987673635,2023-02-09,02-09
2023-02-09 15:00:00,Alaotra Mangoro,Andilamena,0.0684069764693049,2023-02-09,02-09
2023-02-09 15:00:00,Alaotra Mangoro,Anosibe-An'ala,0.668337437515826,2023-02-09,02-09
2023-02-09 15:00:00,Alaotra Mangoro,Moramanga,0.297441338890255,2023-02-09,02-09
2023-02-09 15:00:00,Amoron I Mania,Ambatofinandrahana,7.34454159434624,2023-02-09,02-09
2023-02-09 15:00:00,Amoron I Mania,Ambositra,0.285620879191601,2023-02-09,02-09
2023-02-09 15:00:00,Amoron I Mania,Fandriana,0.254983196883634,2023-02-09,02-09
2023-02-09 15:00:00,Amoron I Mania,Manandriana,0.106800097993983,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Ambohidratrimo,0.182364250732159,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Andramasina,0.210016827456587,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Anjozorobe,0.0581983758838268,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Ankazobe,0.789442067567231,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Antananarivo Atsimondrano,0.291831950404836,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Antananarivo Avaradrano,0.243080628428808,2023-02-09,02-09
2023-02-09 15:00:00,Analamanga,Manjakandriana,0.202943860987524,2023-02-09,02-09
2023-02-09 15:00:00,Analanjirofo,Fenerive Est,1.2830629792342,2023-02-09,02-09
2023-02-09 15:00:00,Analanjirofo,Mananara-Avaratra,0.989311373828772,2023-02-09,02-09
2023-02-09 15:00:00,Analanjirofo,Maroantsetra,0.494213352787483,2023-02-09,02-09
2023-02-09 15:00:00,Analanjirofo,Sainte Marie,1.0689848124166,2023-02-09,02-09
2023-02-09 15:00:00,Analanjirofo,Soanierana Ivongo,1.46098665547608,2023-02-09,02-09
2023-02-09 15:00:00,Analanjirofo,Vavatenina,0.58745291933883,2023-02-09,02-09
2023-02-09 15:00:00,Androy,Ambovombe-Androy,0.18078953125606,2023-02-09,02-09
2023-02-09 15:00:00,Androy,Bekily,1.51529076945464,2023-02-09,02-09
2023-02-09 15:00:00,Androy,Beloha,0.925585041625891,2023-02-09,02-09
2023-02-09 15:00:00,Anosy,Amboasary-Atsimo,0.013729850338201,2023-02-09,02-09
2023-02-09 15:00:00,Anosy,Betroka,0.205243860299367,2023-02-09,02-09
2023-02-09 15:00:00,Anosy,Taolagnaro,0.0646814311533134,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Ampanihy Ouest,5.04434025700599,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Ankazoabo,9.26457448032593,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Benenitra,2.53634197542814,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Beroroha,7.09170358767733,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Betioky Atsimo,8.28664333808535,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Morombe,3.12332570591014,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Sakaraha,9.77200949415832,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Toliary-I,2.22966662031831,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Andrefana,Toliary-II,7.01067932517035,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Atsinanana,Befotaka,0.0811637874440445,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Atsinanana,Farafangana,0.0366705209162319,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Atsinanana,Midongy-Atsimo,0.201870725071612,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Atsinanana,Vangaindrano,0.206596639801071,2023-02-09,02-09
2023-02-09 15:00:00,Atsimo Atsinanana,Vondrozo,0.168422893071288,2023-02-09,02-09
2023-02-09 15:00:00,Atsinanana,Antanambao Manampontsy,0.545784751063911,2023-02-09,02-09
2023-02-09 15:00:00,Atsinanana,Brickaville,0.531562246678566,2023-02-09,02-09
2023-02-09 15:00:00,Atsinanana,Mahanoro,0.493114592043698,2023-02-09,02-09
2023-02-09 15:00:00,Atsinanana,Marolambo,0.666827912419103,2023-02-09,02-09
2023-02-09 15:00:00,Atsinanana,Toamasina II,0.840304291165376,2023-02-09,02-09
2023-02-09 15:00:00,Atsinanana,Vatomandry,0.577671869666665,2023-02-09,02-09
2023-02-09 15:00:00,Betsiboka,Kandreho,9.23699958849573,2023-02-09,02-09
2023-02-09 15:00:00,Betsiboka,Maevatanana,3.77075678344915,2023-02-09,02-09
2023-02-09 15:00:00,Betsiboka,Tsaratanana,0.456927189405428,2023-02-09,02-09
2023-02-09 15:00:00,Boeny,Ambato Boeni,13.099769787294,2023-02-09,02-09
2023-02-09 15:00:00,Boeny,Mahajanga II,7.96948656329613,2023-02-09,02-09
2023-02-09 15:00:00,Boeny,Marovoay,9.6916543135708,2023-02-09,02-09
2023-02-09 15:00:00,Boeny,Mitsinjo,4.90068663020724,2023-02-09,02-09
2023-02-09 15:00:00,Boeny,Soalala,0.984189690339008,2023-02-09,02-09
2023-02-09 15:00:00,Bongolava,Fenoarivobe,9.00496942261585,2023-02-09,02-09
2023-02-09 15:00:00,Bongolava,Tsiroanomandidy,11.9319621946406,2023-02-09,02-09
2023-02-09 15:00:00,Diana,Ambanja,4.59281703270972,2023-02-09,02-09
2023-02-09 15:00:00,Diana,Ambilobe,1.83199464901761,2023-02-09,02-09
2023-02-09 15:00:00,Diana,Antsiranana I,0.127809050900396,2023-02-09,02-09
2023-02-09 15:00:00,Diana,Antsiranana II,0.918905427802302,2023-02-09,02-09
2023-02-09 15:00:00,Diana,Nosy-Be,10.1945366590517,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Ambalavao,0.205691530579878,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Ambohimahasoa,0.149410660418933,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Fianarantsoa I,0.0523725338280201,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Ikalamavony,1.03746066983701,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Isandra,0.0588087886201472,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Lalangina,0.273655831639189,2023-02-09,02-09
2023-02-09 15:00:00,Haute Matsiatra,Vohibato,0.236563258409181,2023-02-09,02-09
2023-02-09 15:00:00,Ihorombe,Iakora,0.14369187471273,2023-02-09,02-09
2023-02-09 15:00:00,Ihorombe,Ihosy,0.570363684163031,2023-02-09,02-09
2023-02-09 15:00:00,Ihorombe,Ivohibe,0.125309806208335,2023-02-09,02-09
2023-02-09 15:00:00,Itasy,Arivonimamo,0.113042263702179,2023-02-09,02-09
2023-02-09 15:00:00,Itasy,Miarinarivo,0.763408736857607,2023-02-09,02-09
2023-02-09 15:00:00,Itasy,Soavinandriana,2.34507805024794,2023-02-09,02-09
2023-02-09 15:00:00,Melaky,Ambatomainty,7.25289219712396,2023-02-09,02-09
2023-02-09 15:00:00,Melaky,Antsalova,7.54168787847662,2023-02-09,02-09
2023-02-09 15:00:00,Melaky,Besalampy,1.49918163657862,2023-02-09,02-09
2023-02-09 15:00:00,Melaky,Maintirano,3.32694697168024,2023-02-09,02-09
2023-02-09 15:00:00,Melaky,Morafenobe,5.66175102178755,2023-02-09,02-09
2023-02-09 15:00:00,Menabe,Belo Sur Tsiribihina,10.2874601543145,2023-02-09,02-09
2023-02-09 15:00:00,Menabe,Mahabo,9.81574812594505,2023-02-09,02-09
2023-02-09 15:00:00,Menabe,Manja,4.10524505723151,2023-02-09,02-09
2023-02-09 15:00:00,Menabe,Miandrivazo,14.907786397102,2023-02-09,02-09
2023-02-09 15:00:00,Menabe,Morondava,2.59156261900231,2023-02-09,02-09
2023-02-09 15:00:00,Sava,Andapa,0.6725077474021,2023-02-09,02-09
2023-02-09 15:00:00,Sava,Antalaha,1.68998911997789,2023-02-09,02-09
2023-02-09 15:00:00,Sava,Sambava,1.03604686399176,2023-02-09,02-09
2023-02-09 15:00:00,Sava,Vohemar,0.5983818874802,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Analalava,6.67335609183487,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Antsohihy,4.68879159846877,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Bealanana,1.09565149448879,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Befandriana Nord,0.316678376705233,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Mampikony,1.12345794515941,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Mandritsara,0.0637000856391793,2023-02-09,02-09
2023-02-09 15:00:00,Sofia,Port-Berge (Boriziny-Vaovao),1.4296927044614,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Ambatolampy,0.274186029331759,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Antanifotsy,0.351462965484153,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Antsirabe I,0.63183279329678,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Antsirabe II,0.555379335391436,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Betafo,2.68938696346179,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Faratsiho,0.449966778033687,2023-02-09,02-09
2023-02-09 15:00:00,Vakinankaratra,Mandoto,8.76248124434456,2023-02-09,02-09
2023-02-09 15:00:00,Vatovavy Fitovinany,Ifanadiana,0.581527159693103,2023-02-09,02-09
2023-02-09 15:00:00,Vatovavy Fitovinany,Ikongo,0.415509953345172,2023-02-09,02-09
2023-02-09 15:00:00,Vatovavy Fitovinany,Manakara Atsimo,0.187528172499853,2023-02-09,02-09
2023-02-09 15:00:00,Vatovavy Fitovinany,Mananjary,0.356260448585245,2023-02-09,02-09
2023-02-09 15:00:00,Vatovavy Fitovinany,Nosy-Varika,0.503213799235014,2023-02-09,02-09
2023-02-09 15:00:00,Vatovavy Fitovinany,Vohipeno,0.11607402384768,2023-02-09,02-09
2023-02-09 18:00:00,Alaotra Mangoro,Ambatondrazaka,0.0404888428988077,2023-02-09,02-09
2023-02-09 18:00:00,Alaotra Mangoro,Amparafaravola,0.0755550977541134,2023-02-09,02-09
2023-02-09 18:00:00,Alaotra Mangoro,Andilamena,0.0604241017244931,2023-02-09,02-09
2023-02-09 18:00:00,Alaotra Mangoro,Anosibe-An'ala,0.429838147235084,2023-02-09,02-09
2023-02-09 18:00:00,Alaotra Mangoro,Moramanga,0.326928162296686,2023-02-09,02-09
2023-02-09 18:00:00,Amoron I Mania,Ambatofinandrahana,2.80059913981582,2023-02-09,02-09
2023-02-09 18:00:00,Amoron I Mania,Ambositra,0.243419785576407,2023-02-09,02-09
2023-02-09 18:00:00,Amoron I Mania,Fandriana,0.135464899992497,2023-02-09,02-09
2023-02-09 18:00:00,Amoron I Mania,Manandriana,0.163087672233814,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Ambohidratrimo,0.154771165631246,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Andramasina,0.241559031194941,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Anjozorobe,0.0162825897380055,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Ankazobe,0.703963723108631,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Antananarivo Atsimondrano,0.226398658414837,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Antananarivo Avaradrano,0.430098123507508,2023-02-09,02-09
2023-02-09 18:00:00,Analamanga,Manjakandriana,0.289403999958617,2023-02-09,02-09
2023-02-09 18:00:00,Analanjirofo,Fenerive Est,1.6231165297616,2023-02-09,02-09
2023-02-09 18:00:00,Analanjirofo,Mananara-Avaratra,1.07155584546303,2023-02-09,02-09
2023-02-09 18:00:00,Analanjirofo,Maroantsetra,0.572305721771305,2023-02-09,02-09
2023-02-09 18:00:00,Analanjirofo,Sainte Marie,2.79121892564581,2023-02-09,02-09
2023-02-09 18:00:00,Analanjirofo,Soanierana Ivongo,1.49112019082217,2023-02-09,02-09
2023-02-09 18:00:00,Analanjirofo,Vavatenina,0.801683928212151,2023-02-09,02-09
2023-02-09 18:00:00,Androy,Ambovombe-Androy,0.048703240416025,2023-02-09,02-09
2023-02-09 18:00:00,Androy,Bekily,0.232720970015074,2023-02-09,02-09
2023-02-09 18:00:00,Androy,Beloha,0.0542422910686582,2023-02-09,02-09
2023-02-09 18:00:00,Anosy,Amboasary-Atsimo,0.000632724621460684,2023-02-09,02-09
2023-02-09 18:00:00,Anosy,Betroka,0.0438695900126925,2023-02-09,02-09
2023-02-09 18:00:00,Anosy,Taolagnaro,0.0753980002570999,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Ampanihy Ouest,0.851204451802693,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Ankazoabo,7.23564979006628,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Benenitra,1.11470823111281,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Beroroha,4.90385104774214,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Betioky Atsimo,3.9935379102743,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Morombe,1.03987319156647,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Sakaraha,7.1695213063362,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Toliary-I,7.79809287661919,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Andrefana,Toliary-II,5.36809321116889,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Atsinanana,Befotaka,0.0158785248796145,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Atsinanana,Farafangana,0.257662547000412,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Atsinanana,Midongy-Atsimo,0.0458783097343431,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Atsinanana,Vangaindrano,0.158436398572204,2023-02-09,02-09
2023-02-09 18:00:00,Atsimo Atsinanana,Vondrozo,0.0230679741599252,2023-02-09,02-09
2023-02-09 18:00:00,Atsinanana,Antanambao Manampontsy,0.359647690714337,2023-02-09,02-09
2023-02-09 18:00:00,Atsinanana,Brickaville,0.954106210093861,2023-02-09,02-09
2023-02-09 18:00:00,Atsinanana,Mahanoro,0.855779198841417,2023-02-09,02-09
2023-02-09 18:00:00,Atsinanana,Marolambo,0.488111647034142,2023-02-09,02-09
2023-02-09 18:00:00,Atsinanana,Toamasina II,0.864124861323216,2023-02-09,02-09
2023-02-09 18:00:00,Atsinanana,Vatomandry,0.647160446198541,2023-02-09,02-09
2023-02-09 18:00:00,Betsiboka,Kandreho,9.40150506746378,2023-02-09,02-09
2023-02-09 18:00:00,Betsiboka,Maevatanana,4.03401983423836,2023-02-09,02-09
2023-02-09 18:00:00,Betsiboka,Tsaratanana,0.284954139235197,2023-02-09,02-09
2023-02-09 18:00:00,Boeny,Ambato Boeni,12.7464420628478,2023-02-09,02-09
2023-02-09 18:00:00,Boeny,Mahajanga II,16.1575269602997,2023-02-09,02-09
2023-02-09 18:00:00,Boeny,Marovoay,10.9699209858385,2023-02-09,02-09
2023-02-09 18:00:00,Boeny,Mitsinjo,11.4335545037951,2023-02-09,02-09
2023-02-09 18:00:00,Boeny,Soalala,3.77584412013948,2023-02-09,02-09
2023-02-09 18:00:00,Bongolava,Fenoarivobe,9.30197164960416,2023-02-09,02-09
2023-02-09 18:00:00,Bongolava,Tsiroanomandidy,12.1586368888809,2023-02-09,02-09
2023-02-09 18:00:00,Diana,Ambanja,1.31330868792696,2023-02-09,02-09
2023-02-09 18:00:00,Diana,Ambilobe,0.40665826843982,2023-02-09,02-09
2023-02-09 18:00:00,Diana,Antsiranana I,0.920552469789982,2023-02-09,02-09
2023-02-09 18:00:00,Diana,Antsiranana II,0.565345502736616,2023-02-09,02-09
2023-02-09 18:00:00,Diana,Nosy-Be,2.96976347337477,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Ambalavao,0.152021298689457,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Ambohimahasoa,0.226849408023274,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Fianarantsoa I,0.0483841527602635,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Ikalamavony,0.485324877474173,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Isandra,0.0811232833763246,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Lalangina,0.237103250304547,2023-02-09,02-09
2023-02-09 18:00:00,Haute Matsiatra,Vohibato,0.141845014323113,2023-02-09,02-09
2023-02-09 18:00:00,Ihorombe,Iakora,0.0720212627753713,2023-02-09,02-09
2023-02-09 18:00:00,Ihorombe,Ihosy,0.547932209660583,2023-02-09,02-09
2023-02-09 18:00:00,Ihorombe,Ivohibe,0.0398474686616713,2023-02-09,02-09
2023-02-09 18:00:00,Itasy,Arivonimamo,0.111001097081074,2023-02-09,02-09
2023-02-09 18:00:00,Itasy,Miarinarivo,0.130647486538774,2023-02-09,02-09
2023-02-09 18:00:00,Itasy,Soavinandriana,0.706793208818828,2023-02-09,02-09
2023-02-09 18:00:00,Melaky,Ambatomainty,11.8558797589191,2023-02-09,02-09
2023-02-09 18:00:00,Melaky,Antsalova,5.45620906824765,2023-02-09,02-09
2023-02-09 18:00:00,Melaky,Besalampy,1.09340762450231,2023-02-09,02-09
2023-02-09 18:00:00,Melaky,Maintirano,1.03061452326212,2023-02-09,02-09
2023-02-09 18:00:00,Melaky,Morafenobe,4.49302878782161,2023-02-09,02-09
2023-02-09 18:00:00,Menabe,Belo Sur Tsiribihina,7.82721868120322,2023-02-09,02-09
2023-02-09 18:00:00,Menabe,Mahabo,5.8551480872268,2023-02-09,02-09
2023-02-09 18:00:00,Menabe,Manja,2.27693638016428,2023-02-09,02-09
2023-02-09 18:00:00,Menabe,Miandrivazo,13.2045794561025,2023-02-09,02-09
2023-02-09 18:00:00,Menabe,Morondava,4.19215646886732,2023-02-09,02-09
2023-02-09 18:00:00,Sava,Andapa,0.267891307451095,2023-02-09,02-09
2023-02-09 18:00:00,Sava,Antalaha,2.07207796682006,2023-02-09,02-09
2023-02-09 18:00:00,Sava,Sambava,0.542164252708272,2023-02-09,02-09
2023-02-09 18:00:00,Sava,Vohemar,0.0991679258736302,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Analalava,2.37935776324155,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Antsohihy,0.679824544980032,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Bealanana,0.31569314806984,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Befandriana Nord,0.215210410754049,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Mampikony,0.825210735270491,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Mandritsara,0.0412619923976477,2023-02-09,02-09
2023-02-09 18:00:00,Sofia,Port-Berge (Boriziny-Vaovao),0.852665354980164,2023-02-09,02-09
2023-02-09 18:00:00,Vakinankaratra,Ambatolampy,0.225335095950868,2023-02-09,02-09
2023-02-09 18:00:00,Vakinankaratra,Antanifotsy,0.163986550834334,2023-02-09,02-09
2023-02-09 18:00:00,Vakinankaratra,Antsirabe I,0.10021243308438,2023-02-09,02-09
2023-02-09 18:00:00,Vakinankaratra,Antsirabe II,0.0760569837875664,2023-02-09,02-09
2023-02-09 18:00:00,Vakinankaratra,Betafo,1.01120306612325,2023-02-09,02-09
2023-02-09 18:00:00,Vakinankaratra,Faratsiho,0.135976799821947,2023-02-09,02-09
